"id_vaga","titulo_vaga","modalidade_vaga","nome","codigo_candidato","situacao_candidato","data_candidatura","ultima_atualizacao","comentario","recrutador"
"12631","Estoquista Junior - Araçatuba/SP","","Maria Liz Camargo","47188","Prospect","26-04-2024","26-04-2024","","Sra. Joana Sousa"
"12631","Estoquista Junior - Araçatuba/SP","","Srta. Allana Pinto","47187","Prospect","26-04-2024","26-04-2024","","Sra. Joana Sousa"
"12631","Estoquista Junior - Araçatuba/SP","","Dra. Ana Sophia Ribeiro","40439","Contratado pela Decision","03-05-2024","22-05-2024","","Sra. Joana Sousa"
"12632","Estoquista Junior - Divinópolis/MG","","Gabrielly da Cruz","47364","Contratado pela Decision","13-05-2024","28-05-2024","","Alana Dias"
"12632","Estoquista Junior - Divinópolis/MG","","Lívia Peixoto","47363","Prospect","13-05-2024","13-05-2024","","Sra. Joana Sousa"
"12632","Estoquista Junior - Divinópolis/MG","","Ísis Siqueira","47191","Prospect","26-04-2024","26-04-2024","","Sra. Joana Sousa"
"12632","Estoquista Junior - Divinópolis/MG","","João Miguel Jesus","47190","Desistiu","26-04-2024","13-05-2024","","Sra. Joana Sousa"
"12633","Estoquista Junior - Mossoró/RN","","Anna Liz Teixeira","47186","Prospect","26-04-2024","26-04-2024","","Sra. Joana Sousa"
"12633","Estoquista Junior - Mossoró/RN","","Juliana Lima","47185","Contratado pela Decision","26-04-2024","22-05-2024","","Sra. Joana Sousa"
"12634","Analista Administrativo Júnior (Design Gráfico)","","Vicente da Cunha","47193","Prospect","26-04-2024","26-04-2024","","Sra. Joana Sousa"
"12634","Analista Administrativo Júnior (Design Gráfico)","","Vitor Gabriel Cavalcanti","47192","Contratado pela Decision","26-04-2024","09-05-2024","","Alana Dias"
"12634","Analista Administrativo Júnior (Design Gráfico)","","Hellena Machado","47160","Prospect","24-04-2024","24-04-2024","","Sra. Joana Sousa"
"12635","SAP Functional / VIM 14236547","","Srta. Maria Alice Campos","27956","Encaminhado ao Requisitante","29-04-2024","02-05-2024","","Srta. Bella Ferreira"
"12636","Consultor SAP FICO SR - CGEMJP00250071","","Stephany das Neves","47218","Encaminhado ao Requisitante","29-04-2024","30-04-2024","","Emanuelly Vieira"
"12636","Consultor SAP FICO SR - CGEMJP00250071","","Helena Sousa","47208","Encaminhado ao Requisitante","29-04-2024","29-04-2024","","Ana Camargo"
"12636","Consultor SAP FICO SR - CGEMJP00250071","","Juliana Costela","25806","Prospect","25-04-2024","25-04-2024","","Srta. Bella Ferreira"
"12636","Consultor SAP FICO SR - CGEMJP00250071","","Matheus Nogueira","22935","Prospect","29-04-2024","29-04-2024","","Srta. Bella Ferreira"
"12636","Consultor SAP FICO SR - CGEMJP00250071","","Sr. Ravi Lucca Borges","21598","Encaminhado ao Requisitante","26-04-2024","26-04-2024","","Emanuelly Vieira"
"12637","1043 - Consultor Sênior de SD","","Sra. Ana Beatriz Pereira","47179","Inscrito","25-04-2024","","","Caroline Machado"
"12637","1043 - Consultor Sênior de SD","","Sra. Melissa Caldeira","41516","Encaminhado ao Requisitante","26-04-2024","26-04-2024","","Srta. Bella Ferreira"
"12637","1043 - Consultor Sênior de SD","","Sra. Laís da Cruz","21786","Encaminhado ao Requisitante","25-04-2024","25-04-2024","","Srta. Bella Ferreira"
"12637","1043 - Consultor Sênior de SD","","Alice da Rosa","15988","Prospect","25-04-2024","25-04-2024","","Srta. Bella Ferreira"
"12637","1043 - Consultor Sênior de SD","","Joaquim Brito","6620","Encaminhado ao Requisitante","25-04-2024","25-04-2024","","Srta. Bella Ferreira"
"12638","1055 - Analista Contábil Pleno","","Ravy Silva","47614","Prospect","31-05-2024","31-05-2024","","Laura Pacheco"
"12638","1055 - Analista Contábil Pleno","","Ana Luiza da Conceição","47613","Prospect","31-05-2024","31-05-2024","","Laura Pacheco"
"12638","1055 - Analista Contábil Pleno","","Dr. Kaique Novais","47311","Inscrito","08-06-2024","","","Caroline Machado"
"12638","1055 - Analista Contábil Pleno","","Sr. João Felipe Mendes","47095","Prospect","31-05-2024","31-05-2024","","Laura Pacheco"
"12638","1055 - Analista Contábil Pleno","","Ryan Almeida","31755","Prospect","03-05-2024","03-05-2024","","Emanuella Campos"
"12639","1054 - Analista Pleno PP","","Bryan Borges","47314","Encaminhado ao Requisitante","07-05-2024","07-05-2024","","Ana Camargo"
"12639","1054 - Analista Pleno PP","","Rafaela Novais","13827","Prospect","15-05-2024","15-05-2024","","Ana Camargo"
"12639","1054 - Analista Pleno PP","","Amanda Carvalho","13476","Encaminhado ao Requisitante","07-05-2024","07-05-2024","","Ana Camargo"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Miguel Vargas","48483","Inscrito","06-09-2024","","","Caroline Machado"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Dr. Liam da Mata","48212","Encaminhado ao Requisitante","01-08-2024","05-08-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Breno Vieira","48211","Entrevista Técnica","01-08-2024","09-08-2024","Candidato sinalizou entrevista","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Gustavo Henrique Campos","47983","Prospect","04-07-2024","04-07-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Srta. Lívia Carvalho","47982","Prospect","04-07-2024","04-07-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Melina Camargo","47981","Prospect","04-07-2024","04-07-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Joaquim Freitas","47980","Encaminhado ao Requisitante","04-07-2024","08-07-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Kaique Borges","47874","Prospect","25-06-2024","25-06-2024","","Emanuelly Vieira"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Ana Sophia Montenegro","47864","Prospect","25-06-2024","25-06-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Sr. Breno da Paz","47807","Prospect","20-06-2024","20-06-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Ayla Pastor","47796","Não Aprovado pelo Requisitante","19-06-2024","23-07-2024","Not able to answer NodeJs /Backend questions Does not have Angular Experience","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Srta. Vitória da Mota","47795","Prospect","19-06-2024","19-06-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Ana Júlia Mendonça","47220","Sem interesse nesta vaga","03-05-2024","18-06-2024","Candidato declinou do processo seletivo","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Mathias Barros","47219","Sem interesse nesta vaga","02-05-2024","18-06-2024","Candidato declinou do processo seletivo","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Daniela Teixeira","47196","Prospect","26-04-2024","26-04-2024","","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Lara Teixeira","44129","Encaminhado ao Requisitante","23-08-2024","23-08-2024","Cliente: TCS.","Laura Pacheco"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Ana Laura Casa Grande","35916","Entrevista Técnica","01-08-2024","09-08-2024","Candidato sinalizou entrevista","Emanuella Campos"
"12640","Senior FullStack Developer (Angular/NodeJs)","","Sra. Raquel Dias","11896","Prospect","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12641","Specialist Full Stack Developer","","Ana Laura da Conceição","47212","Encaminhado ao Requisitante","29-04-2024","30-04-2024","","Emanuelly Vieira"
"12641","Specialist Full Stack Developer","","Dr. Emanuel Farias","47207","Encaminhado ao Requisitante","29-04-2024","29-04-2024","","Emanuelly Vieira"
"12641","Specialist Full Stack Developer","","Aurora Mendonça","47195","Encaminhado ao Requisitante","26-04-2024","26-04-2024","","Emanuelly Vieira"
"12641","Specialist Full Stack Developer","","Ana Sophia Moreira","47194","Prospect","26-04-2024","26-04-2024","","Emanuelly Vieira"
"12641","Specialist Full Stack Developer","","Diego Pimenta","46165","Prospect","29-04-2024","29-04-2024","","Emanuelly Vieira"
"12641","Specialist Full Stack Developer","","Sra. Raquel Dias","11896","Prospect","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12642","1048 - Consultor BTP/RAP Sênior","","Dra. Eloá da Luz","47209","Entrevista com Cliente","29-04-2024","03-05-2024","","Yasmin da Rosa"
"12642","1048 - Consultor BTP/RAP Sênior","","Dr. Vitor Hugo da Costa","13053","Encaminhado ao Requisitante","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12643","1052 - Consultor SAP PS/PM Senior","","Maria Julia Azevedo","48692","Inscrito","24-09-2024","","","Caroline Machado"
"12643","1052 - Consultor SAP PS/PM Senior","","José Pedro Gonçalves","47472","Encaminhado ao Requisitante","20-05-2024","20-05-2024","","Srta. Bella Ferreira"
"12643","1052 - Consultor SAP PS/PM Senior","","Lorena Pacheco","24291","Encaminhado ao Requisitante","15-05-2024","15-05-2024","","Srta. Bella Ferreira"
"12643","1052 - Consultor SAP PS/PM Senior","","Luiz Felipe Araújo","21020","Prospect","07-10-2024","07-10-2024","","Emanuelly Vieira"
"12643","1052 - Consultor SAP PS/PM Senior","","Sr. Nicolas das Neves","15483","Prospect","29-04-2024","29-04-2024","","Ana Camargo"
"12643","1052 - Consultor SAP PS/PM Senior","","Lucas da Mota","15038","Prospect","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12643","1052 - Consultor SAP PS/PM Senior","","Joaquim Cirino","12959","Prospect","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12643","1052 - Consultor SAP PS/PM Senior","","Sr. Theodoro Araújo","12775","Encaminhado ao Requisitante","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12644","1053 - Analista Pleno QM","","Kaique Novaes","47414","Encaminhado ao Requisitante","15-05-2024","15-05-2024","","Ana Camargo"
"12644","1053 - Analista Pleno QM","","Srta. Maria Helena Duarte","12657","Encaminhado ao Requisitante","08-05-2024","08-05-2024","","Ana Camargo"
"12645","Consultor SAP FICO Sr - 768","","Dra. Maysa Guerra","16667","Prospect","26-04-2024","26-04-2024","","Ana Camargo"
"12645","Consultor SAP FICO Sr - 768","","Pedro Costela","10916","Prospect","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12645","Consultor SAP FICO Sr - 768","","Sra. Maria Helena Castro","833","Encaminhado ao Requisitante","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12645","Consultor SAP FICO Sr - 768","","Fernanda Brito","426","Encaminhado ao Requisitante","29-04-2024","29-04-2024","","Yasmin da Rosa"
"12646","Consultor Fluig da TOTVS","","Enzo Viana","47332","Prospect","08-05-2024","08-05-2024","","Emanuella Campos"
"12646","Consultor Fluig da TOTVS","","Sr. Luigi Moreira","47322","Prospect","07-05-2024","07-05-2024","","Emanuella Campos"
"12646","Consultor Fluig da TOTVS","","Alexia Teixeira","47286","Encaminhado ao Requisitante","06-05-2024","06-05-2024","","Emanuella Campos"
"12646","Consultor Fluig da TOTVS","","Dra. Luísa Nascimento","45450","Prospect","06-05-2024","06-05-2024","","Emanuella Campos"
"12646","Consultor Fluig da TOTVS","","Ana Lívia Cavalcanti","1896","Prospect","06-05-2024","06-05-2024","","Emanuella Campos"
"12647","Engenheiro IA Generativa PL - 770","","Luiz Felipe Melo","47385","Prospect","14-05-2024","14-05-2024","","Emanuelly Vieira"
"12647","Engenheiro IA Generativa PL - 770","","Benjamin Macedo","46938","Encaminhado ao Requisitante","30-04-2024","30-04-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Marcos Vinicius Novais","47395","Prospect","14-05-2024","14-05-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Enzo Gabriel da Cruz","47384","Não Aprovado pelo Cliente","14-05-2024","28-06-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Sr. Raul Lima","47239","Não Aprovado pelo Cliente","30-04-2024","28-06-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Eduarda Nogueira","47226","Não Aprovado pelo Cliente","30-04-2024","28-06-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Benjamin Macedo","46938","Desistiu","30-04-2024","30-04-2024","","Emanuelly Vieira"
"12648","Engenheiro IA Generativa Sr. - 771","","Maria Luiza Cirino","43616","Prospect","13-05-2024","13-05-2024","","Emanuelly Vieira"
"12651","Assistente Administrativo Sênior (Contas a Pagar e Receber)","","Manuella da Conceição","47206","Contratado pela Decision","29-04-2024","29-04-2024","","Sra. Joana Sousa"
"12651","Assistente Administrativo Sênior (Contas a Pagar e Receber)","","Heloisa Souza","47205","Contratado pela Decision","29-04-2024","29-04-2024","","Sra. Joana Sousa"
"12651","Assistente Administrativo Sênior (Contas a Pagar e Receber)","","Sr. Cauê Leão","40980","Contratado pela Decision","29-04-2024","29-04-2024","","Sra. Joana Sousa"
"12652","Enfermeiro(a) Administrativo Sênior","","Davi Luiz Dias","47222","Inscrito","29-04-2024","","","Caroline Machado"
"12652","Enfermeiro(a) Administrativo Sênior","","Ravi Carvalho","46591","Inscrito","29-04-2024","","","Caroline Machado"
"12652","Enfermeiro(a) Administrativo Sênior","","Allana Guerra","45741","Contratado pela Decision","29-04-2024","08-05-2024","","Sra. Joana Sousa"
"12653","Analyst Oracle EBS","","Ana Beatriz Caldeira","47246","Prospect","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12653","Analyst Oracle EBS","","João Pedro Viana","42838","Encaminhado ao Requisitante","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12653","Analyst Oracle EBS","","Sr. Brayan Vieira","23968","Prospect","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12653","Analyst Oracle EBS","","Alexandre Araújo","20227","Encaminhado ao Requisitante","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12654","Analyst Oracle EBS","","Yuri Cavalcanti","47350","Encaminhado ao Requisitante","10-05-2024","10-05-2024","","Emanuella Campos"
"12654","Analyst Oracle EBS","","Ana Laura Souza","47330","Prospect","08-05-2024","08-05-2024","","Emanuella Campos"
"12654","Analyst Oracle EBS","","Emanuella Pacheco","20714","Prospect","08-05-2024","08-05-2024","","Emanuella Campos"
"12654","Analyst Oracle EBS","","Murilo Leão","9044","Sem interesse nesta vaga","09-05-2024","09-05-2024","Não tem disponibilidade para atuar híbrido","Emanuella Campos"
"12655","Analyst Oracle EBS 20594745","","Valentina da Paz","37627","Prospect","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12655","Analyst Oracle EBS 20594745","","Sr. Danilo Novaes","19991","Encaminhado ao Requisitante","16-05-2024","17-05-2024","","Srta. Bella Ferreira"
"12656","Analyst Oracle EBS 9436195","","Catarina Fonseca","9208","Encaminhado ao Requisitante","17-05-2024","17-05-2024","","Ana Camargo"
"12656","Analyst Oracle EBS 9436195","","Arthur Miguel Fernandes","7358","Prospect","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12657","Analyst Oracle EBS 9436149","","Calebe Cassiano","47309","Prospect","07-05-2024","07-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Helena das Neves","47308","Encaminhado ao Requisitante","07-05-2024","07-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Théo Cavalcante","42834","Prospect","07-05-2024","07-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Sra. Elisa Silva","35359","Prospect","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Alexandre Araújo","20227","Prospect","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","João Guilherme Pastor","20093","Encaminhado ao Requisitante","04-07-2024","05-07-2024","Cliente: TCS.","Laura Pacheco"
"12657","Analyst Oracle EBS 9436149","","Sra. Aylla Novaes","18542","Encaminhado ao Requisitante","07-05-2024","07-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Carolina Carvalho","9202","Prospect","02-05-2024","02-05-2024","","Emanuelly Vieira"
"12657","Analyst Oracle EBS 9436149","","Maria Liz Camargo","9186","Prospect","07-05-2024","07-05-2024","","Emanuelly Vieira"
"12658","Consultor SAP IBP Sr - 772","","Brenda Silva","44139","Desistiu","30-04-2024","13-05-2024","profissional desistiu da enrevista, pois passou em outro processo seletivo","Yasmin da Rosa"
"12658","Consultor SAP IBP Sr - 772","","Srta. Luísa Freitas","39370","Contratado como Hunting","13-05-2024","20-05-2024","","Srta. Bella Ferreira"
"12658","Consultor SAP IBP Sr - 772","","Sra. Maria Helena Machado","33268","Não Aprovado pelo Cliente","03-05-2024","13-05-2024","Profissional não possui boas referências no cliente","Srta. Bella Ferreira"
"12658","Consultor SAP IBP Sr - 772","","Sr. Thomas Teixeira","25385","Prospect","03-05-2024","03-05-2024","","Srta. Bella Ferreira"
"12658","Consultor SAP IBP Sr - 772","","Srta. Cecília Cavalcanti","15142","Encaminhado ao Requisitante","13-05-2024","13-05-2024","","Yasmin da Rosa"
"12658","Consultor SAP IBP Sr - 772","","Ana Liz Pires","14155","Inscrito","30-04-2024","","","Caroline Machado"
"12659","Analista BI Sr - 773","","Rebeca da Cruz","47275","Encaminhado ao Requisitante","03-05-2024","03-05-2024","","Ana Camargo"
